,0
11209,CRTC3
11210,SERPINB8
11211,CYP39A1
11212,RIC8A
11213,SLC22A13
11214,NANOS3
11215,ENC1
11216,PAPOLB
11217,SLC16A1
11218,GPR116
11219,TDRD3
11220,ASRGL1
11221,DPPA4
11222,CIR1
11223,ORMDL1
11224,PDE4DIP
11225,NFATC2IP
11226,RGN
11227,NTN3
11228,STK36
11229,SENP8
11230,COBLL1
11231,EHBP1
11232,SCYL2
11233,BCORL1
11234,AMY1B
11235,SORL1
11236,PSPC1
11237,CELF1
11238,GZMM
11239,AKAP14
11240,KCNK5
11241,DPH6
11242,SERGEF
11243,IGFBP2
11244,HNRNPAB
11245,SPG11
11246,PARD3B
11247,RGPD6
11248,CTNNA3
11249,ZMYND8
11250,PPIL2
11251,ENSG00000269905
11252,ABCC3
11253,MAGI1
11254,TEN1-CDK3
11255,SLITRK6
11256,CTDSP1
11257,RNASEH2B
11258,KAZN
11259,BRD3
11260,PFN3
11261,HMGN2
11262,ATP2B4
11263,UCN2
11264,DEFA1
11265,RER1
11266,GRAP
11267,SPG20
11268,GSTA1
11269,MACF1
11270,PREX2
11271,AQP5
11272,PLEKHJ1
11273,RGPD1
11274,HIPK4
11275,PAX7
11276,SMARCAD1
11277,CD24
11278,SEZ6L
11279,HHAT
11280,ENSG00000258728
11281,NOS1AP
11282,RALY
11283,WDR6
11284,ENSG00000263620
11285,ANTXR2
11286,NOL8
11287,SNX17
11288,PSMG4
11289,HNRNPLL
11290,LPHN3
11291,HELQ
11292,SLC25A24
11293,PRAM1
11294,KPNA5
11295,ADAM19
11296,ACSM2A
11297,MLLT10
11298,NKD2
11299,HMGN5
11300,DPEP2
11301,TSSC1
11302,ANTXR1
11303,PRKX
11304,CCDC88C
11305,MAP3K6
11306,MAP3K10
11307,DNAJB14
11308,NMRAL1
11309,KIZ
11310,CAPS
11311,FABP12
11312,SH2B1
11313,THADA
11314,GTF2A1L
11315,CSH2
11316,CDX1
11317,HEXDC
11318,FNIP2
11319,POU4F1
11320,ARHGAP8
11321,DUS2
11322,HFL3
11323,HPR
11324,ONECUT3
11325,HTR3D
11326,ACSM3
11327,ARL2BP
11328,SDR9C7
11329,NAPEPLD
11330,SLC12A3
11331,RNF187
11332,IL16
11333,ATF6B
11334,SMCHD1
11335,ACP1
11336,SPINK5
11337,SLC16A8
11338,BMPER
11339,NUMBL
11340,CTDSP2
11341,FGF13
11342,SPATA2
11343,ERRFI1
11344,TRA2A
11345,USP28
11346,RABGAP1
11347,C5AR2
11348,TFEB
11349,MKNK2
11350,ICAM5
11351,CCZ1B
11352,ZNF638
11353,GKN1
11354,STAP2
11355,NAP1L4
11356,STAC3
11357,EWSR1
11358,LRP4
11359,RC3H1
11360,ASIC1
11361,RIMBP2
11362,AMMECR1
11363,NAA40
11364,PF4V1
11365,VIPAS39
11366,ZBTB32
11367,PRR19
11368,FCGRT
11369,ADGB
11370,MYRIP
11371,ESRRB
11372,NLRP6
11373,RAB11FIP5
11374,CARD10
11375,NACC1
11376,CKAP2L
11377,SIRPG
11378,ENSG00000268465
11379,CMA1
11380,PTPN14
11381,MATN1
11382,TMEM219
11383,ACSM2B
11384,HDHD1
11385,THTPA
11386,HNF4G
11387,UBXN4
11388,MPP7
11389,SSH2
11390,HTR3E
11391,RSG1
11392,HSBP1
11393,TRO
11394,PRKRIP1
11395,ROS1
11396,PRG2
11397,RAPGEF5
11398,ABCF3
11399,ARNTL2
11400,MEA1
11401,ENSG00000124208
11402,LMBRD1
11403,SHISA9
11404,TBX3
11405,RPGRIP1
11406,CLSTN2
11407,DLX1
11408,SDF2L1
11409,FIG4
11410,FAM58A
11411,ISX
11412,CDK5RAP3
11413,ROBO4
11414,SLC25A38
11415,RAP1GDS1
11416,HTATSF1
11417,DLX3
11418,NPNT
11419,CERS1
11420,LHX1
11421,HUS1B
11422,DNAH12
11423,RGPD4
11424,GRSF1
11425,TAGLN
11426,CRTAM
11427,RTN4IP1
11428,CNNM4
11429,MTSS1
11430,CABLES2
11431,MERTK
11432,MBOAT4
11433,RCAN1
11434,RNASEH2C
11435,VPREB1
11436,NCR3LG1
11437,ENPEP
11438,SECTM1
11439,GPR124
11440,ENSG00000248167
11441,MRFAP1
11442,MCMDC2
11443,BTG1
11444,DGKQ
11445,COLQ
11446,TBC1D24
11447,GKAP1
11448,ENSG00000108825
11449,METTL4
11450,LGI2
11451,ENSG00000263020
11452,SLITRK1
11453,KLF1
11454,CREBRF
11455,UCMA
11456,HTR3C
11457,CCDC180
11458,BOLA2B
11459,TBC1D20
11460,DHX32
11461,MIEF1
11462,ADHFE1
11463,TMPO
11464,FAIM
11465,TANC1
11466,ZNHIT2
11467,NFIL3
11468,MICALL1
11469,DNAJB12
11470,ENSG00000224916
11471,GDPD5
11472,FAM109B
11473,E4F1
11474,PHF8
11475,GRIN3B
11476,CALCOCO1
11477,NAPSA
11478,MMP17
11479,SPDYA
11480,HES6
11481,PEA15
11482,EIF2AK1
11483,RCAN3
11484,IGHV4-38-2
11485,SCUBE3
11486,HOXC9
11487,ELOVL2
11488,WDR55
11489,WDR1
11490,ENSG00000259075
11491,SPINT2
11492,DALRD3
11493,KLK4
11494,DEFB4B
11495,CENPB
11496,SKAP1
11497,LIMS3
11498,MTMR10
11499,CPSF4L
11500,RBP3
11501,HARBI1
11502,MANEA
11503,MTCL1
11504,FDXACB1
11505,PPP1R3D
11506,TMEM2
11507,CDK5R2
11508,COX14
11509,PAIP2
11510,SPINK9
11511,CCRL2
11512,ORMDL2
11513,SERPINB4
11514,RGS7BP
11515,ZMYND11
11516,MYBPH
11517,SETX
11518,CLK3
11519,CLIP2
11520,PABPC3
11521,CARD16
11522,STAB1
11523,SOX3
11524,FHL5
11525,DPEP1
11526,PAQR3
11527,PTPN20A
11528,TBX20
11529,PAX4
11530,PRPF4B
11531,AFF1
11532,PLA2G2A
11533,GRASP
11534,SLC25A18
11535,TSSC4
11536,CMKLR1
11537,DOCK5
11538,CHST8
11539,TESK1
11540,KIAA2013
11541,IGF2BP3
11542,GZMK
11543,RAB11FIP4
11544,SYCN
11545,CYP4A22
11546,GLDN
11547,DARS2
11548,LSM14B
11549,KCNRG
11550,CCL15
11551,ENSG00000270249
11552,ZAK
11553,PGGT1B
11554,MOAP1
11555,ENSG00000259288
11556,SIL1
11557,TBCEL
11558,COBL
11559,NFE2L1
11560,NMT1
11561,PCID2
11562,TNFRSF11B
11563,TEFM
11564,NR4A3
11565,RABEP2
11566,GIGYF1
11567,KIAA0513
11568,PALLD
11569,MTPN
11570,PPP1R18
11571,OLAH
11572,SCAMP2
11573,PPP1R14D
11574,ELOVL7
11575,KPNA6
11576,ELAC2
11577,UNC45B
11578,ENSG00000276345
11579,TCL1B
11580,NTAN1
11581,HABP2
11582,HSPB8
11583,PHACTR3
11584,ACTBL2
11585,MMP23B
11586,CTNNBIP1
11587,ENSG00000244255
11588,USP6
11589,DOK7
11590,DNAH14
11591,FAHD2A
11592,MACROD2
11593,GDE1
11594,XK
11595,IGFBP6
11596,SCNM1
11597,ERMAP
11598,CLPS
11599,RTN1
11600,PRICKLE3
11601,HDLBP
11602,KLK8
11603,LRRC4C
11604,SDHAF1
11605,DAPK3
11606,GPR119
11607,RAVER1
11608,RND3
11609,FABP3
11610,IFNA13
11611,ADAM9
11612,SSH3
11613,MGST3
11614,VMP1
11615,TAMM41
11616,BCOR
11617,RGPD3
11618,RECQL
11619,ACKR4
11620,VMA21
11621,ANKRD44
11622,ADAP1
11623,CCDC91
11624,CORIN
11625,PMEPA1
11626,DHRS11
11627,NKAIN2
11628,RUSC2
11629,CETN3
11630,RASSF4
11631,TACC2
11632,PPM1J
11633,GML
11634,FOXP4
11635,CLEC4M
11636,BPNT1
11637,RBM4
11638,KIAA1715
11639,AIF1
11640,DACT1
11641,CRYL1
11642,STXBP5L
11643,PLA2G6
11644,SYNE4
11645,ZFP36L2
11646,ELOVL3
11647,CD83
11648,CD58
11649,CCDC106
11650,TRPS1
11651,NIPSNAP1
11652,XPR1
11653,D2HGDH
11654,WDR45
11655,KIAA1456
11656,DSTN
11657,APOF
11658,PATL2
11659,HAP1
11660,USP20
11661,BTBD2
11662,LRIG3
11663,RASSF6
11664,TSNARE1
11665,ENSG00000173366
11666,CSNK1A1L
11667,SALL3
11668,SLC8A1
11669,TBX2
11670,KIAA0368
11671,SRPK2
11672,PLSCR1
11673,COA5
11674,NR2F6
11675,LMX1B
11676,YY2
11677,CPA3
11678,MPZ
11679,PHLDA3
11680,FBXO25
11681,PHEX
11682,COTL1
11683,TFDP3
11684,RAD54B
11685,COX16
11686,TNFSF18
11687,KEL
11688,PLEKHG6
11689,DIDO1
11690,SIGLEC15
11691,VWA7
11692,LPHN2
11693,DCSTAMP
11694,MBD4
11695,WRNIP1
11696,DMPK
11697,FAM96A
11698,TMEM107
11699,SLN
11700,THUMPD1
11701,TWF1
11702,LAPTM5
11703,RAP2A
11704,NEFM
11705,ZFYVE27
11706,DNLZ
11707,CYB5R1
11708,RCOR2
11709,NFATC4
11710,CDCA2
11711,ACBD3
11712,MAP3K13
11713,PKIA
11714,VTCN1
11715,KHDRBS3
11716,MBD3L1
11717,PPP1R17
11718,NWD1
11719,SNX12
11720,MB21D1
11721,EPX
11722,FERMT1
11723,WDFY2
11724,CDX4
11725,CAMSAP1
11726,MARCH5
11727,COX20
11728,ZDHHC21
11729,FAM83D
11730,CDK17
11731,LPP
11732,DLK1
11733,SRPX2
11734,TCEA3
11735,AKR7A3
11736,TACO1
11737,VGLL3
11738,TLK2
11739,BROX
11740,USP44
11741,CHORDC1
11742,SIRPB1
11743,PDRG1
11744,MEGF10
11745,CYB5R2
11746,GORAB
11747,STXBP6
11748,C15orf48
11749,HIPK3
11750,ABCA7
11751,NUDT14
11752,SLC12A8
11753,SHF
11754,DISC1
11755,PLEKHA8
11756,ZNF526
11757,ENSG00000249319
11758,SH3PXD2B
11759,HSPE1-MOB4
11760,NUP62CL
11761,PPP2R3C
11762,GGACT
11763,C1orf50
11764,CDKN2AIP
11765,DPT
11766,BMP2K
11767,RNF24
11768,ZRSR1
11769,SRXN1
11770,SSBP4
11771,ANGEL2
11772,PLEKHA1
11773,SLC10A2
11774,EDEM2
11775,S100A11
11776,CBR4
11777,HFM1
11778,ENSG00000125954
11779,KLHDC2
11780,NECAB3
11781,NSUN5
11782,UBL3
11783,EPN3
11784,LRRC4
11785,CDX2
11786,SURF2
11787,PPP1R1A
11788,SCARA5
11789,ZYG11A
11790,FARP1
11791,REP15
11792,UBASH3A
11793,FBXO8
11794,SCGB1A1
11795,EBAG9
11796,ZDHHC17
11797,NIF3L1
11798,MMP21
11799,KIRREL2
11800,SLC4A4
11801,SYT4
11802,MTDH
11803,IFITM5
11804,ENSG00000270024
11805,WDR72
11806,IGSF1
11807,SPIRE2
11808,PDIA2
11809,F8A2
11810,TSSK4
11811,ATF5
11812,SYT6
11813,UGT1A5
11814,IKZF4
11815,DDN
11816,CA1
11817,ADAM28
11818,SLC26A6
11819,CYP2A7
11820,CCDC88A
11821,YIPF1
11822,CD97
11823,MKL2
11824,ATAD3A
11825,PRMT7
11826,FIBP
11827,CHP2
11828,ZNF219
11829,ENSG00000248405
11830,SFRP4
11831,METTL21A
11832,GPN2
11833,PABPC1L
11834,AARSD1
11835,BTD
11836,PASK
11837,PPP1R14C
11838,RLN1
11839,TBC1D10C
11840,ESD
11841,NENF
11842,TTC27
11843,POSTN
11844,CWF19L1
11845,INS-IGF2
11846,RBM42
11847,SPHKAP
11848,ENSG00000248993
11849,BCL2L14
11850,TUSC2
11851,DAOA
11852,TRIB1
11853,DUSP19
11854,FHL1
11855,CYP2F1
11856,CRYM
11857,HAPLN1
11858,HNRNPUL2
11859,C22orf29
11860,SH3GLB2
11861,CIPC
11862,ZDHHC2
11863,USP48
11864,NLRP12
11865,ENSG00000259040
11866,MYOM2
11867,TFAP4
11868,ASAP3
11869,SIRT5
11870,TP53INP2
11871,TLK1
11872,IL32
11873,CGNL1
11874,IRF2BP2
11875,NRBP1
11876,THEMIS
11877,SLC25A26
11878,CBFA2T3
11879,FAM64A
11880,CHID1
11881,MATN4
11882,NR2C2AP
11883,SOX6
11884,PYDC2
11885,RFX6
11886,THBS4
11887,EGR3
11888,ENDOG
11889,CFHR5
11890,SHROOM3
11891,PSD
11892,C2CD2
11893,DNAJC15
11894,CD300E
11895,BANP
11896,FOXN3
11897,EOGT
11898,PRMT3
11899,PON3
11900,FLI1
11901,TNPO3
11902,OVCA2
11903,PITX3
11904,SIX6
11905,FAM111A
11906,SERPINF1
11907,TNIP1
11908,CCDC86
11909,RNASEH1
11910,KPNA7
11911,SYTL2
11912,DISP1
11913,SNTG1
11914,PAFAH2
11915,ARID3A
11916,BIN3
11917,RUSC1
11918,CUZD1
11919,ID2
11920,MLF1
11921,TET2
11922,HMGB3
11923,TOMM34
11924,CARF
11925,NOV
11926,GPANK1
11927,TRIM23
11928,ARL8B
11929,SNURF
11930,TJP3
11931,APOBEC3G
11932,ITGBL1
11933,FRMD1
11934,AIFM2
11935,A3GALT2
11936,RTDR1
11937,CACNA1G
11938,CD300LB
11939,ADNP
11940,KLK7
11941,NLRP7
11942,DNMBP
11943,RASIP1
11944,IGF2BP2
11945,DBF4B
11946,ESAM
11947,FKBP15
11948,GAS8
11949,DFNA5
11950,RDH13
11951,MAP1A
11952,NR1D2
11953,NEIL3
11954,EXOC3L1
11955,IRGM
11956,ZDHHC8
11957,RGS17
11958,CPLX3
11959,TMED1
11960,COX18
11961,FAM86A
11962,NR6A1
11963,SDF2
11964,LMTK2
11965,TMPRSS2
11966,RANBP6
11967,THBS3
11968,LTBP4
11969,MRAP2
11970,SMAP2
11971,GBAS
11972,PLEKHA3
11973,CRISP2
11974,RDH14
11975,SMYD3
11976,USHBP1
11977,RCOR3
11978,EIF5AL1
11979,CFHR4
11980,SSX1
11981,NCOA7
11982,RAI1
11983,PITPNM1
11984,KDM5A
11985,ZNF423
11986,EOMES
11987,RORB
11988,VCPIP1
11989,SPEF2
11990,LACRT
11991,YTHDF1
11992,FHOD1
11993,ATOH1
11994,ZRANB3
11995,CD96
11996,BZW1
11997,TRMT61B
11998,DBR1
11999,KDM2A
12000,HSPB3
12001,FYCO1
12002,RGCC
12003,L3HYPDH
12004,ATP8B2
12005,SEPT14
12006,CAPG
12007,SETD9
12008,TCL1A
12009,EPPK1
12010,SPPL3
12011,PHLDA1
12012,IFNW1
12013,PBLD
12014,MARCH1
12015,DIAPH2
12016,NFKBIZ
12017,ATF7
12018,SEMA4G
12019,CACNA1I
12020,BSCL2
12021,PUS3
12022,GTPBP1
12023,MZF1
12024,JAZF1
12025,WHAMM
12026,RAPH1
12027,SGSM3
12028,TXLNG
12029,C1orf162
12030,HOXA10
12031,CCDC80
12032,NCEH1
12033,ATP8A2
12034,PYDC1
12035,ZFR
12036,RANGRF
12037,TMEM27
12038,EP400NL
12039,PTPRU
12040,FKBP2
12041,SNX8
12042,CHFR
12043,SPPL2B
12044,ANKZF1
12045,NAB2
12046,KIAA1549L
12047,SLK
12048,NLN
12049,GREM2
12050,C12orf65
12051,SLC22A17
12052,SLC35E3
12053,ATP13A2
12054,ABCF2
12055,WDR83OS
12056,ACAP2
12057,FAM129B
12058,USP35
12059,MAST2
12060,SIVA1
12061,NOL3
12062,NEK8
12063,ADPRHL2
12064,TLR10
12065,CCL26
12066,C9orf3
12067,APPBP2
12068,HIVEP2
12069,NPC1L1
12070,KIRREL3
12071,ENSG00000266953
12072,AGR2
12073,SPPL2A
12074,MBTD1
12075,FOXA3
12076,CDK20
12077,SLCO1B1
12078,XPO4
12079,EXPH5
12080,WEE2
12081,TOMM40L
12082,LNX2
12083,MICAL2
12084,PAPLN
12085,BARX1
12086,CSNK2A3
12087,SLC18A1
12088,CLHC1
12089,NAIP
12090,ANO1
12091,PARP12
12092,TPPP
12093,TSPYL2
12094,ARGLU1
12095,BTG3
12096,PLIN5
12097,ATL1
12098,GPR153
12099,RAB40AL
12100,SMUG1
12101,KLK6
12102,ZMIZ2
12103,GPR29
12104,FAIM2
12105,DPCD
12106,GEM
12107,CFAP20
12108,ZNF451
12109,BTNL2
12110,LIN28B
12111,GIGYF2
12112,FAM129A
12113,MEGF8
12114,FUBP3
12115,ZNF384
12116,TROVE2
12117,PLEKHA2
12118,FUBP1
12119,SPNS1
12120,N6AMT2
12121,TRERF1
12122,RBPMS
12123,NOSIP
12124,GOLPH3
12125,C14orf169
12126,ZNF467
12127,NELL2
12128,SLIRP
12129,AQP4
12130,ERVW-1
12131,ZNF326
12132,NKX2-1
12133,ATXN7L1
12134,LGSN
12135,HOPX
12136,CDK2AP1
12137,SRMS
12138,CLEC14A
12139,FOXO6
12140,TIGD3
12141,KCMF1
12142,CLIC1
12143,PPP1R16B
12144,CHAMP1
12145,SUV420H1
12146,TOB2
12147,PDC
12148,FOXE3
12149,EPGN
12150,BTN2A1
12151,C6orf15
12152,MZB1
12153,SGSM1
12154,CDC42BPB
12155,GSG2
12156,PABPC4L
12157,KHNYN
12158,SLC4A11
12159,CCNL2
12160,TTI2
12161,CDKL5
12162,BAIAP2L1
12163,MR1
12164,TBC1D16
12165,BIRC6
12166,CEP350
12167,CABP4
12168,NMT2
12169,TEX14
12170,MCTS1
12171,GPR21
12172,HLX
12173,RBM45
12174,BCL2L10
12175,ZNF653
12176,HNRNPA1L2
12177,CYB5RL
12178,SLC5A7
12179,NKX2-4
12180,IPO11
12181,ERVMER34-1
12182,NES
12183,TBC1D10B
12184,YTHDC1
12185,GAB4
12186,SEMA4A
12187,TPSAB1
12188,CNN1
12189,NFX1
12190,MAL2
12191,S100A3
12192,TBX1
12193,CELF2
12194,POU2AF1
12195,CAMK2N2
12196,SCARA3
12197,ZNF541
12198,IQSEC2
12199,GYPC
12200,CMKBR6
12201,ING1
12202,AIM1
12203,CACNA1H
12204,ENSG00000254469
12205,BAI1
12206,ADIRF
12207,CHRDL2
12208,MEF2B
12209,ANKFY1
12210,ENSG00000257184
12211,CELSR1
12212,PHACTR1
12213,DRAXIN
12214,ZYG11B
12215,SFSWAP
12216,DCX
12217,L1TD1
12218,MFSD2A
12219,WBSCR27
12220,PDCD5
12221,PDGFRL
12222,ERP27
12223,ANGPT4
12224,AACT
12225,PABPC1L2B
12226,RBPJL
12227,STK40
12228,DMXL1
12229,MTUS1
12230,MAS1
12231,NUDT8
12232,ST8SIA4
12233,NINJ1
12234,GTPBP10
12235,HOXB9
12236,MGMT
12237,PAX8
12238,TECPR1
12239,SLCO1A2
12240,CMYA5
12241,MFSD12
12242,SHBG
12243,PRUNE
12244,BCL11A
12245,PPP6R2
12246,SERPINB1
12247,KIAA1731
12248,VASN
12249,PAIP2B
12250,PDLIM2
12251,BEND3
12252,S100A4
12253,CDKN2AIPNL
12254,ENSG00000064489
12255,GAL3ST2
12256,ANP32B
12257,NUDT16L1
12258,PLAGL1
12259,KHDRBS2
12260,MBD3L3
12261,ZBED6
12262,SIX3
12263,ATRN
12264,FAM71F2
12265,BANF2
12266,CCDC12
12267,PPEF1
12268,BRWD3
12269,CARD14
12270,ZNF335
12271,RHBDD1
12272,SIX2
12273,CST6
12274,SRL
12275,NCBP2L
12276,MIDN
12277,SRRM4
12278,RCSD1
12279,CCL24
12280,CTBS
12281,RBPMS2
12282,CCNDBP1
12283,CSRP3
12284,SAFB2
12285,ZMIZ1
12286,LMCD1
12287,IFIT5
12288,GNL1
12289,BCLAF1
12290,TRIM44
12291,EAPP
12292,VAMP5
12293,HTD2
12294,ENSG00000255641
12295,KIAA1324
12296,MYPN
12297,TRIM59
12298,ANXA7
12299,SLC2A1
12300,LYL1
12301,TBX19
12302,TBC1D2
12303,ERGIC1
12304,NAP1L1
12305,DMWD
12306,NUCKS1
12307,WDR16
12308,KANK2
12309,FAM9A
12310,CARD6
12311,ERI2
12312,MAPRE2
12313,HCFC2
12314,CYB5R4
12315,HTRA1
12316,RIC8B
12317,DNAJC24
12318,DNAJB9
12319,ZEB2
12320,LARP4
12321,SMKR1
12322,ECE1
12323,GPR160
12324,FCHSD2
12325,NEMF
12326,HAVCR1
12327,GSDMB
12328,TOR1AIP2
12329,CNNM2
12330,NOMO3
12331,EPS8L2
12332,TRAFD1
12333,PTPRCAP
12334,NEK1
12335,C11orf84
12336,TNPO2
12337,HES7
12338,GSTA3
12339,CALML3
12340,SYNPR
12341,LZTS3
12342,TYRO3
12343,KPRP
12344,OSBP2
12345,SMYD2
12346,C10orf11
12347,TNIP3
12348,BTBD3
12349,REXO4
12350,MYOC
12351,CALY
12352,HSPB7
12353,MAP1S
12354,ACR
12355,IL13RA2
12356,ABTB1
12357,URB2
12358,TENC1
12359,OTOG
12360,METTL10
12361,C19orf25
12362,SMAP1
12363,GPR22
12364,TMA7
12365,CXCL14
12366,USP27X
12367,TRNAU1AP
12368,KLHL10
12369,MS4A1
12370,CRHBP
12371,THEG
12372,CBX1
12373,C11orf30
12374,CNBP
12375,BOLL
12376,DDX11
12377,CWF19L2
12378,ACKR2
12379,CNNM1
12380,STAU1
12381,FETUB
12382,LIPH
12383,FLII
12384,ARRDC3
12385,UBXN8
12386,FBRS
12387,PRNT
12388,TEX11
12389,JMJD1C
12390,GATAD1
12391,SLAIN2
12392,CETN1
12393,RNMTL1
12394,TUBD1
12395,NFKBID
